wdpaid,year,class,pixels,path_2000_tif,path_2010_tif
191,2000-2010,20-30,582,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N16_00_2000LC030\N16_00_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N16_00_2010LC030\N16_00_2010LC030.tif
197,2000,80,1815,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N16_15_2000LC030\N16_15_2000LC030.tif,-1
197,2000,40,24,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N16_15_2000LC030\N16_15_2000LC030.tif,-1
197,2000,20,638052,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N16_15_2000LC030\N16_15_2000LC030.tif,-1
197,2000,30,137,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N16_15_2000LC030\N16_15_2000LC030.tif,-1
197,2010,80,1812,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N16_15_2010LC030\N16_15_2010LC030.tif
197,2010,40,102,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N16_15_2010LC030\N16_15_2010LC030.tif
197,2010,20,638063,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N16_15_2010LC030\N16_15_2010LC030.tif
197,2010,30,51,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N16_15_2010LC030\N16_15_2010LC030.tif
197,2000-2010,80-20,837,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N16_15_2000LC030\N16_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N16_15_2010LC030\N16_15_2010LC030.tif
197,2000-2010,30-20,75,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N16_15_2000LC030\N16_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N16_15_2010LC030\N16_15_2010LC030.tif
197,2000-2010,30-30,49,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N16_15_2000LC030\N16_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N16_15_2010LC030\N16_15_2010LC030.tif
197,2000-2010,20-40,67,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N16_15_2000LC030\N16_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N16_15_2010LC030\N16_15_2010LC030.tif
197,2000-2010,80-80,978,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N16_15_2000LC030\N16_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N16_15_2010LC030\N16_15_2010LC030.tif
197,2000-2010,40-40,23,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N16_15_2000LC030\N16_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N16_15_2010LC030\N16_15_2010LC030.tif
197,2000-2010,40-20,1,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N16_15_2000LC030\N16_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N16_15_2010LC030\N16_15_2010LC030.tif
197,2000-2010,30-40,12,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N16_15_2000LC030\N16_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N16_15_2010LC030\N16_15_2010LC030.tif
197,2000-2010,20-20,637150,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N16_15_2000LC030\N16_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N16_15_2010LC030\N16_15_2010LC030.tif
197,2000-2010,20-80,833,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N16_15_2000LC030\N16_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N16_15_2010LC030\N16_15_2010LC030.tif
197,2000-2010,30-80,1,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N16_15_2000LC030\N16_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N16_15_2010LC030\N16_15_2010LC030.tif
197,2000-2010,20-30,2,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N16_15_2000LC030\N16_15_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N16_15_2010LC030\N16_15_2010LC030.tif
2004,2000,40,12225,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,-1
2004,2000,10,72,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,-1
2004,2000,50,222,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,-1
2004,2000,20,4031,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,-1
2004,2000,60,3045,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,-1
2004,2000,30,73596,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,-1
2004,2010,40,6478,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2010,10,84,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2010,50,11,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2010,20,4549,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2010,60,3106,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2010,30,78963,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,60-60,2413,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,10-10,49,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,50-30,79,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,30-40,1336,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,60-40,111,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,60-20,264,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,30-20,55,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,30-60,159,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,40-10,34,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,40-30,6491,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,20-60,258,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,50-60,40,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,20-20,2977,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,50-20,37,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,50-40,66,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,20-40,694,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,10-20,3,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,40-60,236,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,60-30,246,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,40-40,4251,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,60-50,11,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,10-40,20,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,30-30,72046,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,40-20,1213,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,20-10,1,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2004,2000-2010,20-30,101,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N12_50_2000LC030\N12_50_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N12_50_2010LC030\N12_50_2010LC030.tif
2005,2000,60,75612,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,-1
2005,2000,50,15525,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,-1
2005,2000,20,2307387,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,-1
2005,2000,70,2982795,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,-1
2005,2000,100,11944,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,-1
2005,2010,60,61048,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2005,2010,50,32508,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2005,2010,20,2126110,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2005,2010,70,3166787,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2005,2010,100,6810,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2005,2000-2010,60-60,51043,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2005,2000-2010,20-100,11,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2005,2000-2010,50-20,2431,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2005,2000-2010,50-60,820,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2005,2000-2010,100-100,392,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2005,2000-2010,60-70,16279,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2005,2000-2010,70-50,6350,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2005,2000-2010,50-50,9557,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2005,2000-2010,20-70,217487,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2005,2000-2010,100-20,23,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2005,2000-2010,20-50,14387,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2005,2000-2010,50-70,2717,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2005,2000-2010,20-60,4160,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2005,2000-2010,70-60,5025,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2005,2000-2010,70-70,2918775,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2005,2000-2010,60-50,2214,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2005,2000-2010,20-20,2071342,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2005,2000-2010,70-20,46238,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2005,2000-2010,60-20,6076,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2005,2000-2010,70-100,6407,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2005,2000-2010,100-70,11529,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N09_60_2000LC030\N09_60_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N09_60_2010LC030\N09_60_2010LC030.tif
2006,2000,40,49,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N37_10_2000LC030\N37_10_2000LC030.tif,-1
2006,2000,10,13125,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N37_10_2000LC030\N37_10_2000LC030.tif,-1
2006,2000,20,79194,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N37_10_2000LC030\N37_10_2000LC030.tif,-1
2006,2000,30,54023,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N37_10_2000LC030\N37_10_2000LC030.tif,-1
2006,2010,40,303,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N37_10_2010LC030\N37_10_2010LC030.tif
2006,2010,10,7028,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N37_10_2010LC030\N37_10_2010LC030.tif
2006,2010,20,114704,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N37_10_2010LC030\N37_10_2010LC030.tif
2006,2010,30,24356,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N37_10_2010LC030\N37_10_2010LC030.tif
2006,2000-2010,10-10,6592,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N37_10_2000LC030\N37_10_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N37_10_2010LC030\N37_10_2010LC030.tif
2006,2000-2010,30-20,39675,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N37_10_2000LC030\N37_10_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N37_10_2010LC030\N37_10_2010LC030.tif
2006,2000-2010,30-30,13795,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N37_10_2000LC030\N37_10_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N37_10_2010LC030\N37_10_2010LC030.tif
2006,2000-2010,10-30,1512,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N37_10_2000LC030\N37_10_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N37_10_2010LC030\N37_10_2010LC030.tif
2006,2000-2010,30-10,269,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N37_10_2000LC030\N37_10_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N37_10_2010LC030\N37_10_2010LC030.tif
2006,2000-2010,40-30,16,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N37_10_2000LC030\N37_10_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N37_10_2010LC030\N37_10_2010LC030.tif
2006,2000-2010,40-20,33,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N37_10_2000LC030\N37_10_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N37_10_2010LC030\N37_10_2010LC030.tif
2006,2000-2010,10-20,5009,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N37_10_2000LC030\N37_10_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N37_10_2010LC030\N37_10_2010LC030.tif
2006,2000-2010,20-10,167,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N37_10_2000LC030\N37_10_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N37_10_2010LC030\N37_10_2010LC030.tif
2006,2000-2010,20-40,7,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N37_10_2000LC030\N37_10_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N37_10_2010LC030\N37_10_2010LC030.tif
2006,2000-2010,30-40,284,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N37_10_2000LC030\N37_10_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N37_10_2010LC030\N37_10_2010LC030.tif
2006,2000-2010,20-20,69987,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N37_10_2000LC030\N37_10_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N37_10_2010LC030\N37_10_2010LC030.tif
2006,2000-2010,10-40,12,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N37_10_2000LC030\N37_10_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N37_10_2010LC030\N37_10_2010LC030.tif
2006,2000-2010,20-30,9033,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N37_10_2000LC030\N37_10_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N37_10_2010LC030\N37_10_2010LC030.tif
2007,2000,100,88988,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N45_25_2000LC030\N45_25_2000LC030.tif,-1
2007,2000,40,67119,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N45_25_2000LC030\N45_25_2000LC030.tif,-1
2007,2000,80,112,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N45_25_2000LC030\N45_25_2000LC030.tif,-1
2007,2000,20,42591,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N45_25_2000LC030\N45_25_2000LC030.tif,-1
2007,2000,90,776510,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N45_25_2000LC030\N45_25_2000LC030.tif,-1
2007,2000,60,6194,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N45_25_2000LC030\N45_25_2000LC030.tif,-1
2007,2000,30,285417,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N45_25_2000LC030\N45_25_2000LC030.tif,-1
2007,2010,100,89787,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N45_25_2010LC030\N45_25_2010LC030.tif
2007,2010,40,67050,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N45_25_2010LC030\N45_25_2010LC030.tif
2007,2010,80,112,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N45_25_2010LC030\N45_25_2010LC030.tif
2007,2010,20,42531,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N45_25_2010LC030\N45_25_2010LC030.tif
2007,2010,90,600512,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N45_25_2010LC030\N45_25_2010LC030.tif
2007,2010,60,6181,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N45_25_2010LC030\N45_25_2010LC030.tif
2007,2010,30,460758,-1,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N45_25_2010LC030\N45_25_2010LC030.tif
2007,2000-2010,60-60,5211,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N45_25_2000LC030\N45_25_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N45_25_2010LC030\N45_25_2010LC030.tif
2007,2000-2010,90-90,572652,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N45_25_2000LC030\N45_25_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N45_25_2010LC030\N45_25_2010LC030.tif
2007,2000-2010,30-40,15452,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N45_25_2000LC030\N45_25_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N45_25_2010LC030\N45_25_2010LC030.tif
2007,2000-2010,20-90,3666,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N45_25_2000LC030\N45_25_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N45_25_2010LC030\N45_25_2010LC030.tif
2007,2000-2010,60-40,12,D:\Yichuan\NGCC\GLC_v1\Globecover_2000_pub\N45_25_2000LC030\N45_25_2000LC030.tif,D:\Yichuan\NGCC\GLC_v1\Globecover_2010_pub\N45_25_2010LC030\N45_25_2010LC030.tif
