oid, id, partcount, pointcount
4508,103109171.0,7,6538
4509,182922.0,10,26466
4510,182922.0,21,18223
4511,22679919.0,248,16118
4512,22679919.0,29,3976
4513,22718725.0,7,269
4514,134576.0,142,11334
4515,195883.0,14,113054
4516,22684438.0,66,2442
4517,22684438.0,31,2344
4518,22684438.0,87,24338
4519,22684438.0,48,2829
4520,202546.0,1,1093
4521,22681778.0,2,7118
4522,5368.0,2,2017
4523,5368.0,1,9941
4524,5368.0,3,824
4525,5368.0,8,11381
4526,158593.0,3,15030
4527,158593.0,7,5683
4528,158593.0,2,451
4529,185841.0,2,7586
4530,58493.0,1,159260
4531,183264.0,1,2619
4532,202671.0,21,21961
4533,202671.0,5,13111
4534,202671.0,1,9690
4535,20102.0,14,2106
4536,61028.0,3,9121
4537,197798.0,28,1862
4538,41499.0,3,1794
4539,136688.0,1,19
4540,58134.0,1,592
4541,158836.0,30,6878
4542,42626.0,5,10174
4543,55620.0,3,11078
4544,181647.0,17,30454
4545,181647.0,13,12574
4546,5438.0,1,1285
4547,169590.0,13,1429
4548,169590.0,13,5919
4549,195423.0,1,361
4550,5056.0,5,578
4551,59065.0,11,38746
4552,22712860.0,3,2085
4553,70011736.0,14,213243
4554,192459.0,1,8326
4555,16781124.0,16,129178
4556,199999.0,1,1510
4557,22682384.0,5,1557
4558,62494244.0,13,4554
4559,8540.0,1,128
4560,8540.0,4,536
4561,8540.0,26,65353
4562,134043.0,1,319
4563,11284.0,1,1466
4564,11284.0,1,746
4565,75605401.0,1,316
4566,75605401.0,5,2064
4567,22711231.0,5,317
4568,50956576.0,1,3088
4569,7916.0,2,20522
4570,63255.0,1,2335
4571,56421.0,1,143
4572,56551.0,6,1133
4573,22679147.0,5,440
4574,136132.0,1,12
4575,51247699.0,80,6538
4576,5823.0,1,27
4577,29417.0,1,361
4578,185949.0,2,1450
4579,172879.0,1,25
4580,172879.0,1,25
4581,22679480.0,2159,101715
4582,57082.0,2,76
4583,180825.0,1,1162
4584,47941812.0,3,3707
4585,4685.0,1,673
4586,198893.0,1,328
4587,180870.0,3,4267
4588,180870.0,5,3068
4589,180870.0,1,441
4590,22719618.0,1,143
4591,59660.0,2,1509
4592,182987.0,1,342
4593,22684564.0,10,447
4594,22698580.0,112,11609
4595,176703.0,11,3971
4596,165548.0,1,8252
4597,49830153.0,18,4711
4598,11361.0,5,8053
4599,11361.0,16,7471
4600,21311.0,1,42
4601,21311.0,1,21
4602,21311.0,1,48
4603,21311.0,1,48
4604,21311.0,1,50
4605,21311.0,1,32
4606,21311.0,2,1202
4607,21311.0,1,242
4608,21311.0,1,235
4609,21311.0,1,135
4610,21311.0,1,286
4611,21311.0,1,328
4612,21311.0,1,52
4613,21311.0,1,165
4614,21311.0,1,2139
4615,21311.0,1,203
4616,21311.0,1,182
4617,21311.0,1,52
4618,21311.0,1,3858
4619,21311.0,1,146
4620,21311.0,1,78
4621,21311.0,1,95
4622,21311.0,1,275
4623,21311.0,1,93
4624,21311.0,1,92
4625,21311.0,1,225
4626,21311.0,1,130
4627,21311.0,1,186
4628,21311.0,1,558
4629,21311.0,1,203
4630,21311.0,1,1165
4631,21311.0,1,326
4632,21311.0,1,810
4633,21311.0,1,517
4634,21311.0,1,133
4635,21311.0,1,113
4636,21311.0,1,23
4637,21311.0,1,128
4638,21311.0,1,64
4639,21311.0,1,191
4640,21311.0,1,106
4641,21311.0,1,35
4642,21311.0,1,149
4643,21311.0,1,27
4644,21311.0,1,210
4645,21311.0,1,52
4646,21311.0,1,151
4647,21311.0,1,110
4648,21311.0,1,324
4649,21311.0,1,178
4650,21311.0,1,50
4651,21311.0,1,31
4652,21311.0,1,454
4653,21311.0,1,1854
4654,21311.0,1,3002
4655,21311.0,1,215
4656,21311.0,1,93
4657,21311.0,1,78
4658,21311.0,1,75
4659,21311.0,1,10
4660,21311.0,1,10
4661,21311.0,1,377
4662,21311.0,1,174
4663,21311.0,1,55
4664,21311.0,140,81642
4665,21311.0,1,135
4666,158537.0,1,469
4667,22681060.0,2,6211
4668,22696779.0,205,14535
4669,41758.0,2,8990
4670,41758.0,13,63538
4671,198841.0,14,1144
4672,55234.0,1,21
4673,22702664.0,6,513
4674,156467.0,1,1482
4675,57682.0,1,361
4676,746.0,1,53
4677,137804.0,1,2600
4678,22734140.0,1,65
4679,5660.0,4,7437
4680,5660.0,5,5607
4681,5660.0,102,16025
4682,132743.0,41,123511
4683,19862.0,37,3492
4684,19862.0,114,5230
4685,161612.0,7,23758
4686,56269.0,1,46
4687,22730531.0,2,841
4688,156411.0,6,1388
4689,180884.0,1,1447
4690,198266.0,38,1017
4691,202666.0,23,5297
4692,178057.0,2,4865
4693,22685493.0,1,70
4694,68315380.0,21,11502
4695,68315380.0,1,85
4696,63816.0,2,377
4697,180373.0,6,23354
4698,157163.0,1,335
4699,22681414.0,319,33385
4700,22733165.0,1,2429
4701,156011.0,1,265
4702,87539768.0,59,14217
4703,170031.0,27,140511
4704,22722903.0,1,40
4705,192034.0,1592,66090
4706,192805.0,1,1201
4707,20058.0,238,15893
4708,156301.0,1,242
4709,188081.0,1,300
4710,103120210.0,3,4741
4711,44470.0,1,285
4712,44816.0,2,917
4713,69920041.0,14,9889
4714,56610.0,2,317
4715,63848.0,1,3756
4716,47944018.0,16,206986
4717,7455.0,1,16
4718,18160573.0,12,74348
4719,22706596.0,9,11941
4720,18255.0,1,163
4721,19182.0,3,1083
4722,185293.0,27,19145
4723,49585498.0,1,118
4724,156738.0,1,72
4725,15659.0,1,184
4726,58026.0,5,1042
4727,189721.0,40,3421
4728,165149.0,1,610
4729,180684.0,4,984
4730,180684.0,1535,59858
4731,180684.0,2,1071
4732,47944232.0,2,39293
4733,47944232.0,11,542720
4734,45354964.0,6841,249460
4735,45354964.0,4121,512106
4736,45354964.0,5694,356270
4737,45354964.0,7198,651655
4738,44827.0,9,4844
4739,56152608.0,1,23
4740,56152608.0,1,23
4741,55975.0,1,32
4742,60079.0,10,11691
4743,60079.0,106,50276
4744,200369.0,1,1937
4745,38562.0,3,220
4746,58716.0,2,49
4747,22688586.0,5,399
4748,22711493.0,1,30
4749,45360321.0,11,926
4750,83301383.0,1078,50357
4751,187760.0,3,703
4752,22721737.0,2,8253
4753,22721737.0,1628,80463
4754,22721737.0,26,56018
4755,67853562.0,10,54742
4756,60469220.0,1,3101
4757,57077.0,18,3807
4758,16759126.0,10,95631
4759,22701617.0,1,503
4760,176161.0,1,26
4761,192562.0,93,441307
4762,22706626.0,12,842
4763,75607260.0,1,438
4764,167439.0,1,711
4765,200163.0,1,1600
4766,14278064.0,26,2813
4767,22695313.0,45,146788
4768,161697.0,1,2013
4769,176879.0,26,17416
4770,19672561.0,14,2300
4771,156152.0,1,788
4772,68486352.0,6,24450
4773,57087.0,1,361
4774,22704361.0,212,20116
4775,66083993.0,1,19
4776,66083993.0,1,19
4777,134359.0,1,1650
4778,138167.0,1,2520
4779,161733.0,6,71305
4780,22719155.0,2,31
4781,22719155.0,1,18
4782,22719155.0,3,45
4783,22719155.0,3,138
4784,166733.0,22,8827
4785,190986.0,1,35
4786,78594136.0,11212,740786
4787,2398.0,1,195
4788,55132.0,1,22
4789,17288.0,1,8961
4790,17288.0,1,8491
4791,183906.0,1,28697
4792,54918.0,1,361
4793,57532.0,2,196
4794,158902.0,23,3241
4795,60191.0,6,112960
4796,180706.0,2110,94965
4797,58753.0,1,7401
4798,60030.0,3,792
4799,60030.0,1,1042
4800,60030.0,15,68008
4801,158905.0,498,46133
4802,10762.0,1,86
4803,56847.0,2,405
4804,191934.0,4,986
4805,170209.0,1,5361
4806,177551.0,5,213
4807,202997.0,1,583
4808,202997.0,47,89514
4809,47147582.0,1,24567
4810,164020.0,20,14238
4811,164020.0,4080,231233
4812,164020.0,44,18002
4813,180709.0,78,13913
4814,22734677.0,20,1775
4815,134450.0,1,722
4816,222.0,33,5224
4817,222.0,50,19853
4818,222.0,48,9170
4819,12007.0,5,1681
4820,12007.0,5,1681
4821,54699.0,1182,54211
4822,54699.0,7941,1108888
4823,182598.0,1,5593
4824,182598.0,1,1247
4825,56192.0,1,361
4826,132915.0,1,7654
4827,133470.0,41,235870
4828,22721845.0,21,3374
4829,58372.0,1,361
4830,58589.0,10,14100
4831,166777.0,51,568
4832,166777.0,5152,252823
4833,166777.0,491,18478
4834,180911.0,1,897
4835,49829658.0,1,64
4836,57720.0,1,4532
4837,59084.0,1,10
4838,3905.0,1,270
4839,3905.0,1,84
4840,3905.0,3,27340
4841,3905.0,1,87
4842,49845716.0,1,29
4843,192704.0,103,447885
4844,22702978.0,21,7402
4845,50956309.0,1,948
4846,47709771.0,1,3304
4847,49830704.0,1,6543
4848,132868.0,6,17777
4849,57348.0,1,361
4850,22717484.0,131,30531
4851,22683202.0,6,621
4852,22734672.0,3,1293
4853,166194.0,3,992
4854,166194.0,1,464
4855,166194.0,14,4861
4856,166194.0,1,542
4857,166194.0,1,548
4858,166194.0,1,255
4859,166194.0,1,295
4860,166194.0,1,373
4861,166194.0,2,906
4862,166194.0,1,909
4863,166194.0,1,290
4864,166194.0,1,554
4865,166194.0,1,307
4866,166194.0,1,392
4867,166194.0,7,2516
4868,22697012.0,3,10150
4869,22697012.0,7,1881
4870,56219659.0,1,22
4871,184917.0,1,680
4872,60695.0,1,1911
4873,22728387.0,151,28685
4874,22728387.0,1,34
4875,20066.0,2,25001
4876,185056.0,10,40242
4877,56782.0,1,361
4878,178232.0,129,17068
4879,22687712.0,2,2247
4880,164792.0,1,205
4881,9865.0,1,1625
4882,137321.0,1,3047
4883,8888.0,1,1480
4884,136449.0,2,44
4885,193229.0,89,369541
4886,22723792.0,1,87
4887,22681531.0,1,167
4888,156458.0,1,147
4889,103682880.0,1,29
4890,202547.0,9,1455
4891,202547.0,6,8698
4892,202547.0,1,4642
4893,42830236.0,3,15742
4894,22693494.0,12,581
4895,22693494.0,3836,231731
4896,22693494.0,36,2941
4897,22693494.0,1,12
4898,47153791.0,9,54126
4899,79800188.0,1,269
4900,135544.0,1,966
4901,47945026.0,7,102496
4902,47945026.0,7,102496
4903,40502.0,11,41481
4904,69584835.0,81,330822
4905,7778.0,3,12446
4906,58923.0,5,470
4907,54589.0,1,2177
4908,178319.0,5,296
4909,178319.0,7,390
4910,178319.0,1,24
4911,178319.0,44,74313
4912,178319.0,15,4747
4913,195532.0,10,250
4914,22682920.0,1,11
4915,22682920.0,1424,146200
4916,22682920.0,322,57133
4917,22685949.0,16,2293
4918,19606.0,1,56
4919,184192.0,1,14295
4920,184192.0,2,2546
4921,136564.0,5,1344
4922,192317.0,4,153652
4923,22705466.0,13,1168
4924,22703605.0,1,4778
4925,41420.0,1,42
4926,169211.0,21,2841
4927,56769.0,1,361
4928,192037.0,4,7830
4929,22723414.0,14,4962
4930,156885.0,1,140
4931,22702337.0,1,3843
4932,54575.0,1,361
4933,8493.0,1,1615
4934,170575.0,109,6929
4935,191989.0,1,768
4936,41489.0,1,1770
4937,41489.0,1,3124
4938,41489.0,1,330
4939,41489.0,1,7822
4940,41489.0,1,179
4941,41489.0,13,1321
4942,60891.0,1,2038
4943,173332.0,41,328583
4944,19572.0,1,768
4945,19572.0,2,2424
4946,203034.0,1,64
4947,185089.0,4,26948
4948,42456.0,2,35288
4949,198206.0,2,353
4950,198206.0,2,301
4951,182243.0,1,529
4952,22727317.0,1,1700
4953,48342111.0,54,284181
4954,11143.0,2,79813
4955,63814.0,1,32
4956,182269.0,51,30944
4957,182269.0,40,35215
4958,42600.0,1,559
4959,133196.0,52,268176
4960,166889.0,1,439
4961,22698485.0,6,338
4962,22698485.0,1,14524
4963,6223.0,1,67
4964,195467.0,1,103
4965,21130171.0,2,17185
4966,133096.0,2,19355
4967,164746.0,95,12061
4968,181021.0,1,5160
4969,180839.0,1,12041
4970,180839.0,7,2077
4971,180839.0,11,3058
4972,22704454.0,36,2455
4973,168599.0,8,1076
4974,168599.0,4,6265
4975,168599.0,1,302
4976,168599.0,1,224
4977,22706961.0,2,196
4978,22706961.0,337,48318
4979,22706961.0,81,4986
4980,22706961.0,16,9098
4981,22706961.0,28,1517
4982,56062792.0,1,327
4983,56062792.0,1,98
4984,700.0,1,216
4985,59612.0,1,14
4986,2997.0,1,81
4987,14053.0,7,5899
4988,194360.0,114,531744
4989,22716232.0,2,182
4990,103900347.0,1,2771
4991,54487.0,1,27
4992,181561.0,7,8070
4993,181561.0,6,6559
4994,161651.0,1,2041
4995,190781.0,1,650
4996,20642863.0,2,1407
4997,164410.0,54,16771
4998,164410.0,4,336
4999,164410.0,538,46558
5000,169962.0,88,471377
5001,182587.0,2,8219
5002,182587.0,7,5766
5003,167400.0,2,377
5004,167400.0,1,335
5005,181901.0,2,806
5006,22678373.0,1,62
5007,22696296.0,1,414
5008,136633.0,1,361
5009,55394.0,7,2527
5010,173305.0,1,275
5011,21136111.0,3,1930
5012,176859.0,1,1311
5013,22712252.0,1,68
5014,22712252.0,489,96086
5015,22712252.0,2277,201268
5016,22712252.0,1270,64481
5017,22712252.0,1,785
5018,22712252.0,2977,208352
5019,22712252.0,3325,230733
5020,22712252.0,14,3530
5021,22712252.0,207,2465
5022,22712252.0,4,63
5023,178396.0,13,3387
5024,178396.0,5,753
5025,185477.0,1,913
5026,103792577.0,3,4781
5027,59152.0,1,361
5028,22697411.0,64,2368
5029,22697411.0,731,48054
5030,22697411.0,1,54
5031,22697411.0,307,15077
5032,22697411.0,3,115
5033,22713479.0,8,866
5034,185341.0,2,1609
5035,60949.0,1,1611
5036,14869.0,31,2652
5037,22699211.0,1,24
5038,22699211.0,1,3210
5039,18475.0,1,2566
5040,136624.0,1,974
5041,157642.0,20,24092
5042,44822.0,2,1486
5043,196604.0,1383,57264
5044,22683923.0,423,78956
5045,22683923.0,2,608
5046,22683923.0,37,9768
5047,173324.0,2,865
5048,198775.0,199,126255
5049,19743295.0,2,14896
5050,13926.0,1,797
5051,13926.0,1,749
5052,22680603.0,1,262
5053,22680603.0,559,14633
5054,48342143.0,1,490
5055,183986.0,1,32402
5056,22712646.0,1,274
5057,181635.0,1,1014
5058,202277.0,1,1633
5059,44581333.0,2,632
5060,176130.0,6543,276114
5061,22709763.0,2,194
5062,47144544.0,6,63188
5063,60956.0,1,1485
5064,55256.0,1,47
5065,177043.0,6,1299
5066,177043.0,2,2039
5067,177043.0,2,622
5068,16739.0,1,3497
5069,16739.0,5,1454
5070,16739.0,3,5103
5071,22691430.0,919,53975
5072,189593.0,1,1336
5073,167404.0,404,36495
5074,167404.0,38,3700
5075,167404.0,1,290
5076,167404.0,1,514
5077,167404.0,1,715
5078,167404.0,1,170
5079,167404.0,2,647
5080,167404.0,2,737
5081,167404.0,1,286
5082,167404.0,1,488
5083,167404.0,1,256
5084,167404.0,1,451
5085,167404.0,1,240
5086,155609.0,1,668
5087,22721621.0,13,481
5088,22721621.0,1474,67183
5089,22721621.0,2023,80325
5090,22721621.0,20,15830
5091,193646.0,23,200924
5092,18502.0,3,239
5093,199710.0,1,2572
5094,61466.0,135,7839
5095,22703384.0,5,789
5096,22703384.0,2,598
5097,22723954.0,3,2300
5098,22723954.0,2,768
5099,22723954.0,4,1760
5100,70102430.0,1,107
5101,70102430.0,1,154
5102,70102430.0,2,482
5103,70102430.0,1,346
5104,70102430.0,1,282
5105,70102430.0,1,216
5106,189796.0,1,4554
5107,13152076.0,1,161
5108,22723403.0,8,957
5109,22723403.0,1,51
5110,136654.0,1,148
5111,170175.0,5,10474
5112,155886.0,1,375
5113,173201.0,1,555
5114,201752.0,2,1470
5115,201752.0,154,11185
5116,201752.0,3,5213
5117,182956.0,17,17707
5118,182956.0,10,23410
5119,193623.0,57,260997
5120,22694286.0,5,5324
5121,22694286.0,1,3025
5122,22694286.0,9,449
5123,22728052.0,1,620
5124,181980.0,2,1304
5125,181980.0,4,4374
5126,14259877.0,10,4046
5127,22720395.0,163,17511
5128,32166.0,1,342
5129,57731.0,1,29
5130,158808.0,505,42591
5131,19176.0,5,51996
5132,169446.0,1,502
5133,169446.0,1,1007
5134,556.0,1,57
5135,556.0,1,138
5136,556.0,3,2588
5137,556.0,1,2302
5138,57661.0,1,27
5139,178593.0,1,2251
5140,49542051.0,2,1048
5141,168141.0,1,34
5142,56148.0,1,243
5143,196043.0,10,597
5144,178411.0,1,316
5145,181164.0,1,1318
5146,54806.0,1,1197
5147,44820.0,5,2250
5148,60481.0,1,1974
5149,22688847.0,4,5066
5150,48342289.0,11,74222
5151,167691.0,3,257
5152,167691.0,3,554
5153,22699520.0,4,4885
5154,14107.0,1,41
5155,171885.0,7,1292
5156,64257.0,1,42
5157,181886.0,1,1455
5158,16084471.0,2,1559
5159,16084471.0,1,4010
5160,60480024.0,6,23720
5161,134826.0,37,1741
5162,22709286.0,112,32791
5163,22706826.0,241,17009
5164,49254455.0,2,1099
5165,49254455.0,1,227
5166,15602947.0,1,41529
5167,19199948.0,13,2056
5168,22720899.0,7,244
5169,22720899.0,5,95
5170,22720899.0,1,15
5171,164240.0,2,1177
5172,165632.0,35,158754
5173,189559.0,1,446
5174,4162.0,1,2482
5175,4162.0,4,6074
5176,189283.0,2042,87915
5177,36271.0,3,1541
5178,138486.0,14,2002
5179,16110.0,46,9983
5180,16110.0,25,7222
5181,16110.0,5,557
5182,187448.0,23,61799
5183,136814.0,41,4177
5184,177415.0,1,39
5185,57489689.0,3,416
5186,67359375.0,2,1498
5187,134175.0,1,332
5188,189113.0,1,99
5189,56064318.0,5,854
5190,56064318.0,5,854
5191,64194.0,6,222
5192,180940.0,303,19367
5193,187417.0,35,199750
5194,22681603.0,3,825
5195,22704052.0,265,23863
5196,57230.0,1,361
5197,200448.0,1,742
5198,22731517.0,3,958
5199,22731517.0,3,212
5200,22698548.0,7,23560
5201,22698548.0,2,26
5202,29664.0,1,1680
5203,44227.0,1,1659
5204,158609.0,1,22
5205,134163.0,4,1147
5206,200319.0,1,105
5207,22711167.0,1,44
5208,22700123.0,1,125
5209,133092.0,10,152525
5210,22680021.0,1,51
5211,22687643.0,1,168
5212,22689738.0,4,198
5213,133076.0,43,250481
5214,170397.0,392,12811
5215,22717254.0,77,29767
5216,41405.0,24,33676
5217,50475289.0,137,30824
5218,18144.0,1,7511
5219,58859.0,4,392
5220,156950.0,101,15432
5221,178639.0,2,536
5222,203725.0,2,377
5223,22686461.0,1,37
5224,22720365.0,5,179
5225,55485.0,1,25
5226,9298.0,1,1999
5227,9298.0,2,13819
5228,22678325.0,1,1542
5229,134823.0,1,1476
5230,22721645.0,5,306
5231,56916.0,2,6417
5232,13560.0,1,270
5233,13560.0,2,19007
5234,5953.0,16,11990
5235,57201.0,1,12
5236,22726696.0,6,11316
5237,22735531.0,284,11950
5238,58054.0,4,1195
5239,63981.0,2,137
5240,133164.0,6,117252
5241,103839796.0,4,148
5242,22724618.0,3,75
5243,166585.0,23,14773
5244,166585.0,8,2140
5245,166585.0,2,963
5246,166585.0,1,74
5247,166585.0,1,32
5248,166585.0,1,788
5249,166585.0,5,13635
5250,137519.0,2,892
5251,161937.0,1,365
5252,162195.0,1,805
5253,169982.0,4,1488
5254,191975.0,1,602
5255,103186484.0,1,712
5256,22718588.0,11,654
5257,22721951.0,1,22
5258,187533.0,2,12684
5259,46102529.0,69,461712
5260,46102529.0,69,461712
5261,64033.0,32,6089
5262,16590.0,2,945
5263,16590.0,10,5726
5264,16590.0,3,3195
5265,20642821.0,1,128
5266,22680271.0,1,162
5267,22680271.0,50,23127
5268,22680271.0,178,78640
5269,22711660.0,10,797
5270,54628.0,2,21
5271,181829.0,1,25248
5272,181829.0,22,26777
5273,181829.0,11,35068
5274,161568.0,6,57566
5275,178265.0,5,472
5276,22722136.0,1,36
5277,22722136.0,2,44
5278,45016.0,7,2863
5279,54460.0,1,141
5280,192322.0,1,18106
5281,15598666.0,31,291729
5282,22679023.0,1,1099
5283,156322.0,1,378
5284,87538487.0,96,19195
5285,56949.0,1,100
5286,177525.0,50,21364
5287,170333.0,9,56792
5288,184103.0,165,31140
5289,184831.0,1,1864
5290,184831.0,4,1886
5291,184831.0,1,99
5292,60032.0,5,12629
5293,60032.0,43,42632
5294,155063.0,2,37795
5295,203148.0,1,21
5296,203148.0,1,21
5297,8131.0,1,607
5298,8131.0,2,1279
5299,8131.0,2,1216
5300,12822.0,1,2833
5301,84500832.0,1,21
5302,64260.0,1,94
5303,22708556.0,2,74
5304,22708556.0,2,1667
5305,22708556.0,4,4375
5306,22708556.0,3,125
5307,64236.0,1,41
5308,61769583.0,17,7741
5309,56249143.0,1,277
5310,22732350.0,1,12
5311,22732350.0,1,26
5312,156644.0,1,138
5313,102208365.0,1,258
5314,102208365.0,1,18068
5315,56183.0,1,668
5316,22682732.0,5,680
5317,164168.0,10227,642667
5318,164168.0,43,14282
5319,164168.0,9,1915
5320,164168.0,12,4419
5321,166875.0,1,6164
5322,166875.0,1,407
5323,47265518.0,1,1171
5324,164154.0,2832,167379
5325,197740.0,1,419
5326,197740.0,20,1411
5327,162220.0,2,2275
5328,30422.0,1,924
5329,64326174.0,12140,573441
5330,22703271.0,1,42
5331,202364.0,9,3608
5332,202364.0,19,44087
5333,202364.0,10,7227
5334,19522.0,1,54
5335,19522.0,1,1529
5336,19522.0,1,502
5337,19522.0,1,4071
5338,19522.0,1,610
5339,19522.0,1,36
5340,19522.0,1,213
5341,19522.0,1,168
5342,19522.0,2,393
5343,19522.0,1,471
5344,19522.0,1,1251
5345,19522.0,1,60
5346,19522.0,1,1212
5347,19522.0,1,181
5348,19522.0,2,3157
5349,19522.0,1,57
5350,19522.0,1,396
5351,19522.0,57,4664
5352,19522.0,70,19408
5353,19522.0,1,68
5354,19522.0,1,17
5355,19522.0,1,193
5356,22707061.0,32,11785
5357,8123.0,1,1177
5358,136798.0,1,36
5359,136798.0,1,1261
5360,136798.0,1,212
5361,136798.0,1,725
5362,136798.0,1,1868
5363,136798.0,1,699
5364,136798.0,1,515
5365,136798.0,1,204
5366,136798.0,3,3521
5367,136798.0,1,488
5368,136798.0,1,44
5369,136798.0,1,18
5370,136798.0,1,165
5371,136798.0,3,4355
5372,136798.0,1,746
5373,136798.0,1,38
5374,136798.0,2,376
5375,136798.0,1,35
5376,136798.0,1,53
5377,136798.0,1,263
5378,136798.0,1,538
5379,136798.0,1,300
5380,136798.0,1,77
5381,136798.0,1,25
5382,136798.0,1,336
5383,136798.0,1,25
5384,136798.0,1,17
5385,136798.0,1,331
5386,136798.0,1,43
5387,136798.0,1,170
5388,136798.0,1,11
5389,136798.0,1,125
5390,136798.0,1,6111
5391,136798.0,1,84
5392,136798.0,1,76
5393,136798.0,1,50
5394,136798.0,1,32
5395,136798.0,1,140
5396,136798.0,1,22
5397,136798.0,1,163
5398,136798.0,1,26
5399,136798.0,1,101
5400,161962.0,4,518
5401,184100.0,22,10435
5402,184100.0,278,75906
5403,184100.0,23,31874
5404,172928.0,1,13
5405,172928.0,1,13
5406,178384.0,1,823
5407,193013.0,43,233441
5408,4774.0,3,11643
5409,190183.0,317,1973726
5410,49830241.0,2,698
5411,84466810.0,1,92
5412,182852.0,10,33083
5413,182852.0,18,21054
5414,55372.0,1,361
5415,55855.0,2,418
5416,55855.0,5,843
5417,60215.0,35,124898
5418,168878.0,4647,208875
5419,22702500.0,4,312
5420,22702500.0,3,383
5421,22702500.0,1,143
5422,50635658.0,259,100812
5423,41198.0,1,47
5424,133507.0,1,950
5425,187515.0,6,85923
5426,34364.0,47,157269
5427,19199800.0,3,2233
5428,20722.0,3,3146
5429,57170.0,1,361
5430,61072.0,1,1535
5431,155583.0,1,363
5432,164887.0,1,180
5433,136257.0,1,1364
5434,136807.0,1,17
5435,164765.0,1,370
5436,22716776.0,719,76782
5437,22716776.0,69,28539
5438,60859997.0,1,361
5439,60859997.0,2,172
5440,63691.0,3,81
5441,44694.0,2,126
5442,132793.0,18,21758
5443,162384.0,29,5211
5444,200630.0,2,3626
5445,103815402.0,268,25276
5446,103815402.0,2,178
5447,163613.0,1,1426
5448,14904.0,2,1006
5449,14904.0,5,3296
5450,14904.0,2,1636
5451,11509.0,2,52764
5452,22709200.0,1578,71452
5453,22709200.0,45,13702
5454,13122.0,3,264
5455,19518.0,1,41
5456,19518.0,1,355
5457,19518.0,1,2416
5458,19518.0,1,4412
5459,19518.0,1,516
5460,19518.0,1,80
5461,19518.0,1,630
5462,19518.0,1,367
5463,19518.0,1,1334
5464,19518.0,3,13818
5465,19518.0,1,378
5466,19518.0,1,386
5467,19518.0,1,9185
5468,19518.0,1,1550
5469,19518.0,1,2175
5470,19518.0,1,3397
5471,19518.0,9,143371
5472,44823.0,8,2479
5473,55356.0,1,361
5474,22728787.0,1,68
5475,22706229.0,1,208
5476,103898667.0,1,1258
5477,60464.0,1,1008
5478,60464.0,1,1974
5479,16765190.0,21,167726
5480,167007.0,10,8704
5481,16720528.0,62,275027
5482,154782.0,2,20856
5483,29414.0,1,80
5484,69538564.0,13,67556
5485,64161.0,1,2700
5486,64161.0,1,203
5487,64161.0,1,72
5488,64161.0,1,35
5489,64161.0,1,72
5490,64161.0,1,18
5491,64161.0,1,77
5492,64161.0,1,88
5493,64161.0,1,26
5494,64161.0,1,75
5495,185220.0,5,9756
5496,19725134.0,1,2777
5497,22718508.0,21,1268
5498,184218.0,3,2732
5499,184218.0,4,514
5500,184218.0,3,2551
5501,16433946.0,13,51603
5502,134037.0,1,780
5503,192830.0,1,1550
5504,199607.0,1,1128
5505,199607.0,1,3213
5506,199607.0,1,16
5507,199607.0,1,1153
5508,22680647.0,20,4252
5509,134891.0,3,14600
5510,185269.0,5,2209
5511,22684483.0,1,62
5512,22700680.0,1,793
5513,56057615.0,1,1359
5514,103657368.0,1,5778
5515,22684046.0,81,18625
5516,89292340.0,509,80265
5517,22694805.0,12,6643
5518,22694805.0,264,3101
5519,22694805.0,10,12236
5520,49829679.0,3,1541
5521,134730.0,1,793
5522,192344.0,1,1488
5523,60186.0,40,1241
5524,46104241.0,6,84673
5525,42663.0,1,5980
5526,59390.0,3,1162
5527,21132622.0,5,10195
5528,59146.0,1,5
5529,20659682.0,4,6441
